scan_index,t,odom_index,x,y,theta,selected_cluster_mass,candidate_cluster_mass,candidate_cluster_count,best_particle,best_particle_weight,previous_cluster_mass,previous_cluster_count,pending_mean_candidate_mass,pending_mean_selected_mass,pending_count,selected_switched,hypothesis_switches,ess,ess_ratio,beams,mean_log_likelihood,stable_now,accepted,reference_x,reference_y,reference_theta,reference_position_error_m,reference_heading_error_rad
952,95.357666015625,935,4.754214144467657,0.7388497470359342,0.661015213009272,0.9996763613123318,0.9996763613123318,8173,187,0.0002994281503458934,0.9991635055616,6697,0.9996763613123318,0.0,0,0,3,3622.839986777424,0.3622839986777424,120,-47.641064453125,0,0,-7.17931,7.978513,3.106686,13.95785522646337,2.445670786990728
956,95.75729370117188,939,4.751788865541128,0.7361913955725429,0.6596515702808741,0.9998108943680617,0.9998108943680617,8459,187,0.00031158233940577445,0.9992425360779481,6629,0.9998108943680617,0.0,0,0,3,3497.007525381441,0.3497007525381441,120,-57.03716796875,0,0,-7.17931,7.978513,3.106686,13.957160970672849,2.4470344297191255
960,96.1581802368164,942,4.750591432489806,0.7341275111119003,0.6583079915181248,0.9986800512790626,0.9986800512790626,9594,0,0.00010514014879635363,0.9992621007570013,9600,0.9986800512790626,0.0,0,0,3,9580.458160477094,0.9580458160477093,120,-35.317958984375,0,0,-7.17931,7.978513,3.106686,13.957208506737112,2.448378008481875
964,96.55753326416016,946,4.7483001152290445,0.7318692053359547,0.6569425181897538,0.9983259593496071,0.9983259593496071,9258,0,0.00011007119448201107,0.9993395728314214,9268,0.9983259593496071,0.0,0,0,3,9199.059304068083,0.9199059304068083,120,-66.8419775390625,0,0,-7.17931,7.978513,3.106686,13.95642251250861,2.449743481810246
968,96.95759582519531,950,4.746677427496882,0.7302093533691036,0.6559975712217136,0.9983398177698412,0.9983398177698412,8911,0,0.00011554444264652171,0.9993050534342334,8921,0.9983398177698412,0.0,0,0,3,8801.063160044898,0.8801063160044897,120,-90.1914599609375,0,0,-7.17931,7.978513,3.106686,13.955897745203512,2.450688428778286
972,97.35884094238281,954,4.745021706681989,0.7288180077696915,0.6545382738316677,0.9981804067250493,0.9981804067250493,8599,0,0.00012091967775088905,0.9991760249406719,8610,0.9981804067250493,0.0,0,0,3,8441.81467522645,0.8441814675226449,120,-116.700263671875,0,0,-7.17931,7.978513,3.106686,13.955205628415177,2.452147726168332
976,97.75935363769531,957,4.743328365677132,0.7273503790348843,0.6535525754450284,0.9979910028013731,0.9979910028013731,8283,0,0.00012686520748682046,0.9991144782287544,8293,0.9979910028013731,0.0,0,0,3,8071.935990334782,0.8071935990334782,120,-145.0315625,0,0,-7.17931,7.978513,3.106686,13.954521308679778,2.4531334245549714
980,98.15926361083984,961,4.741823661477218,0.726158114238133,0.6517847292441559,0.9985175380015996,0.9985175380015996,8002,0,0.00013269762177994479,0.9991488853412978,8006,0.9985175380015996,0.0,0,0,3,7738.610527928329,0.7738610527928329,120,-168.7153125,0,0,-7.17931,7.978513,3.106686,13.953855351258277,2.454901270755844
984,98.55923461914062,965,4.74083766701416,0.7250109604695696,0.6509813823367429,0.99713911554693,0.99713911554693,7703,0,0.00013888855341271178,0.9990803046030696,7717,0.99713911554693,0.0,0,0,3,7410.3542645404705,0.7410354264540471,120,-188.263544921875,0,0,-7.17931,7.978513,3.106686,13.953609290821326,2.455704617663257
988,98.9600601196289,969,4.739762281161886,0.7240734926543857,0.6494333568922095,0.9972838074677821,0.9972838074677821,7425,0,0.00014546093957796606,0.9988769881912698,7434,0.9972838074677821,0.0,0,0,3,7095.693782872487,0.7095693782872486,120,-219.4744873046875,0,0,-7.17931,7.978513,3.106686,13.953178011094765,2.4572526431077906
992,99.3609848022461,972,4.738589860769911,0.7228221147327942,0.6471546203732172,0.998849061356877,0.998849061356877,7197,0,0.00015178037097965296,0.9991891661298025,7198,0.998849061356877,0.0,0,0,3,6820.151223807527,0.6820151223807527,120,-231.914091796875,0,0,-7.17931,7.978513,3.106686,13.952827215797129,2.4595313796267826
996,99.76081848144531,976,4.737424379044269,0.7216240546482129,0.6450183757250757,0.998834488886077,0.998834488886077,6948,1,0.00015889721512001148,0.9991447110269309,6948,0.998834488886077,0.0,0,0,3,6532.109897699083,0.6532109897699083,120,-260.75421875,0,0,-7.17931,7.978513,3.106686,13.952454817194878,2.461667624274924
1000,100.16078186035156,980,4.736100539261213,0.7205347970561781,0.6432573544204865,0.9981868810317205,0.9981868810317205,6692,1,0.0001667331844590237,0.9990373738543903,6692,0.9981868810317205,0.0,0,0,3,6244.8339626560855,0.6244833962656086,120,-280.5239404296875,0,0,-7.17931,7.978513,3.106686,13.951890764822696,2.4634286455795134
1004,100.56085968017578,984,4.73580499844131,0.7199078459601429,0.6424646427262338,0.9953313728256292,0.9953313728256292,6439,1,0.00017494866979188414,0.9992007084910179,6458,0.9953313728256292,0.0,0,0,3,5967.704842414648,0.5967704842414648,120,-297.9457958984375,0,0,-7.17931,7.978513,3.106686,13.951964528636642,2.464221357273766
1008,100.96150970458984,987,4.7356469851952525,0.7195925685758766,0.6397627030119536,0.9967985914279576,0.9967985914279576,6215,1,0.0001832853919138378,0.9994159805784685,6226,0.9967985914279576,0.0,0,0,3,5708.815909053316,0.5708815909053316,120,-321.583837890625,0,0,-7.17931,7.978513,3.106686,13.95199361341596,2.466923296988046
1012,101.36165618896484,991,4.735093590779807,0.7192762281068092,0.6382913211983456,0.9957414123085861,0.9957414123085861,5966,1,0.000192584524405014,0.9996027512594083,5979,0.9957414123085861,0.0,0,0,3,5443.089491909615,0.5443089491909615,120,-343.1982568359375,0,0,-7.17931,7.978513,3.106686,13.951685612656021,2.468394678801654
1016,101.76233673095703,995,4.733848724121518,0.7183268327289581,0.6371961531211936,0.9939669959646895,0.9939669959646895,5777,1,0.00020091872454911113,0.999598353307669,5798,0.9939669959646895,0.0,0,0,3,5229.980730209801,0.5229980730209801,120,-354.5489111328125,0,0,-7.17931,7.978513,3.106686,13.951116585046032,2.4694898468788065
1020,102.16201782226562,999,4.732046648573557,0.7173350679443218,0.6341928967146412,0.9953854656726641,0.9953854656726641,5607,1,0.00020982786312554212,0.9993846938009262,5615,0.9953854656726641,0.0,0,0,3,5022.109375125909,0.5022109375125908,120,-370.8576318359375,0,0,-7.17931,7.978513,3.106686,13.950093984288776,2.4724931032853585
1024,102.56182861328125,1002,4.731264345378395,0.7165940634601143,0.6338284094219985,0.9915589572610272,0.9915589572610272,5370,1,0.00022019882661052271,0.9994221987391545,5393,0.9915589572610272,0.0,0,0,3,4793.635320560062,0.4793635320560062,120,-390.770693359375,0,0,-7.17931,7.978513,3.106686,13.949811750617375,2.4728575905780015
1028,102.96306610107422,1006,4.730691854514511,0.7163859321137807,0.6291552212122978,0.9985659203414998,0.9985659203414998,5225,3,0.00022995908959948174,0.9993016014882999,5219,0.9985659203414998,0.0,0,0,3,4602.218254560528,0.46022182545605284,120,-401.972333984375,0,0,-7.17931,7.978513,3.106686,13.949431304704317,2.477530778787702
1032,103.36265563964844,1010,4.730548932820199,0.7157320525315348,0.6280603530575327,0.9944619586595298,0.9944619586595298,5037,3,0.0002401555476968189,0.9993121110098766,5041,0.9944619586595298,0.0,0,0,3,4414.845858989257,0.4414845858989257,120,-420.1684228515625,0,0,-7.17931,7.978513,3.106686,13.949649704941987,2.4786256469424672
1036,103.76254272460938,1014,4.729948072951875,0.7156358673478438,0.623873678783323,0.9982873256402807,0.9982873256402807,4866,3,0.0002516488812347001,0.9990387170029034,4860,0.9982873256402807,0.0,0,0,3,4220.937522508226,0.4220937522508226,120,-435.441318359375,0,0,-7.17931,7.978513,3.106686,13.949186789636556,2.482812321216677
1040,104.16300964355469,1017,4.728178196519956,0.7142162877818742,0.6218270327190858,0.997180815518445,0.997180815518445,4703,3,0.0002627007219701598,0.9987290623054714,4699,0.997180815518445,0.0,0,0,3,4051.545647521194,0.4051545647521194,120,-443.188984375,0,0,-7.17931,7.978513,3.106686,13.94841503087018,2.484858967280914
1044,104.56476593017578,1021,4.727090556866887,0.7133645926713642,0.6187666952289982,0.9987152989069581,0.9987152989069581,4555,3,0.0002748278001990787,0.9996082408673246,4550,0.9987152989069581,0.0,0,0,3,3884.0727435438957,0.3884072743543896,120,-465.5123828125,0,0,-7.17931,7.978513,3.106686,13.947930154724391,2.4879193047710015
1048,104.9649887084961,1025,4.726524493969578,0.7131196958797528,0.6168234246395925,0.9985622440754143,0.9985622440754143,4403,3,0.00028687748482928983,0.9993549434276685,4398,0.9985622440754143,0.0,0,0,3,3726.604780576271,0.3726604780576271,120,-476.9269580078125,0,0,-7.17931,7.978513,3.106686,13.947574515353958,2.4898625753604073
1052,105.36486053466797,1029,4.726858046927357,0.7131919187024753,0.6145504910653711,0.9985090514041957,0.9985090514041957,4248,3,0.00030057936601968205,0.9993378088910619,4240,0.9985090514041957,0.0,0,0,3,3564.1102759880714,0.35641102759880716,120,-490.878642578125,0,0,-7.17931,7.978513,3.106686,13.947821621171538,2.492135508934629
1056,105.76461029052734,1032,4.725812778035868,0.7122885496417746,0.6126925996426297,0.9990750718707355,0.9990750718707355,4087,3,0.00031513571299628774,0.9997053418508903,4083,0.9990750718707355,0.0,0,0,3,3404.3483299753902,0.340434832997539,120,-502.110126953125,0,0,-7.17931,7.978513,3.106686,13.947399977167505,2.49399340035737
1060,106.1655044555664,1036,4.724513046641055,0.7116146126260805,0.6099894137819954,0.9985536515769721,0.9985536515769721,9582,0,0.00010556419723305273,0.9989759083659042,9585,0.9985536515769721,0.0,0,0,3,9562.538161522756,0.9562538161522756,120,-34.376826171875,0,0,-7.17931,7.978513,3.106686,13.946641721151382,2.4966965862180044
1064,106.5662612915039,1040,4.7240628861858625,0.7112832731001295,0.6072833127402993,0.9985745130286368,0.9985745130286368,9260,0,0.00011055880195529805,0.9990167482364578,9263,0.9985745130286368,0.0,0,0,3,9184.037984312994,0.9184037984312994,120,-58.4534765625,0,0,-7.17931,7.978513,3.106686,13.946430151516264,2.4994026872597006
1068,106.96753692626953,1044,4.7238720128197516,0.7113647416414344,0.6046815101061053,0.9989590234034527,0.9989590234034527,8964,0,0.0001153789739491936,0.9990362175266445,8964,0.9989590234034527,0.0,0,0,3,8830.766027862346,0.8830766027862346,120,-87.003408203125,0,0,-7.17931,7.978513,3.106686,13.946224788066468,2.5020044898938947
1072,107.36724090576172,1047,4.722792637792088,0.7104426222038921,0.6028536120551707,0.9987972943261345,0.9987972943261345,8659,0,0.00012052756735400787,0.9989328596870353,8660,0.9987972943261345,0.0,0,0,3,8481.76768161302,0.848176768161302,120,-107.58193359375,0,0,-7.17931,7.978513,3.106686,13.945784101911753,2.503832387944829
1076,107.76731872558594,1051,4.723064592788167,0.7106290979758547,0.6002979263731761,0.9989177834342025,0.9989177834342025,8399,0,0.00012556805865775856,0.9987936861121101,8399,0.9989177834342025,0.0,0,0,3,8171.891500347833,0.8171891500347833,120,-134.9734130859375,0,0,-7.17931,7.978513,3.106686,13.945919021719257,2.5063880736268236
1080,108.16736602783203,1055,4.722156740484665,0.7097455760799823,0.5987666759282053,0.9979537279730696,0.9979537279730696,8120,0,0.00013108110864560894,0.9987546974704847,8124,0.9979537279730696,0.0,0,0,3,7850.015765428851,0.7850015765428852,120,-158.2874072265625,0,0,-7.17931,7.978513,3.106686,13.945604699614266,2.5079193240717945
1084,108.56832885742188,1059,4.721320451720606,0.7092837320555785,0.5962596866860584,0.9983654120880256,0.9983654120880256,7858,0,0.00013679242678986942,0.9984821633668653,7857,0.9983654120880256,0.0,0,0,3,7540.555325186521,0.7540555325186521,120,-178.79876953125,0,0,-7.17931,7.978513,3.106686,13.94513174187894,2.5104263133139413
1088,108.96917724609375,1062,4.7207091563851575,0.7090135050908455,0.5957960332613612,0.9956585514965131,0.9956585514965131,7589,1,0.0001426272009750961,0.9983853137979077,7604,0.9956585514965131,0.0,0,0,3,7247.116799599782,0.7247116799599782,120,-200.584072265625,0,0,-7.17931,7.978513,3.106686,13.944750941799505,2.5108899667386386
1092,109.36932373046875,1066,4.720113445269995,0.7085883979777452,0.5931465410442692,0.9971474982136674,0.9971474982136674,7355,1,0.0001485847419970031,0.9987442244878795,7359,0.9971474982136674,0.0,0,0,3,6973.117069258074,0.6973117069258074,120,-223.0494287109375,0,0,-7.17931,7.978513,3.106686,13.944464208026414,2.5135394589557305
1096,109.77043151855469,1070,4.720268377412303,0.7086902911562445,0.5909290358050054,0.9966398769859022,0.9966398769859022,7100,1,0.0001552922284663889,0.9983633103324765,7104,0.9966398769859022,0.0,0,0,3,6692.338339944311,0.6692338339944311,120,-242.8338134765625,0,0,-7.17931,7.978513,3.106686,13.944543297584142,2.5157569641949946
1100,110.17015838623047,1074,4.719360665899551,0.7083927657562707,0.5891381537526732,0.9956450931304031,0.9956450931304031,6856,1,0.00016229340835478115,0.9982197116706455,6865,0.9956450931304031,0.0,0,0,3,6421.953268882615,0.6421953268882615,120,-258.5002978515625,0,0,-7.17931,7.978513,3.106686,13.943923832117651,2.517547846247327
1104,110.5701904296875,1077,4.718714938114912,0.7078962934723054,0.5851705116956198,0.9983810150348913,0.9983810150348913,6602,2,0.00016954286686090167,0.9977354718152085,6618,0.9983810150348913,0.0,0,0,3,6160.798230831149,0.6160798230831149,120,-275.71818359375,0,0,-7.17931,7.978513,3.106686,13.94363169053328,2.52151548830438
1108,110.9724349975586,1081,4.719022470738299,0.7081852245421281,0.580948598018662,0.9979138971327928,0.9979138971327928,6358,2,0.00017701806831378467,0.9979156607000546,6392,0.9979138971327928,0.0,0,0,3,5910.869584037061,0.5910869584037061,120,-285.93861328125,0,0,-7.17931,7.978513,3.106686,13.943743455285585,2.525737401981338
1112,111.37090301513672,1085,4.718282991035001,0.707701713619963,0.5767706138287144,0.9958866157508173,0.9958866157508173,6081,3,0.00018513389018970022,0.997890341854577,6159,0.9958866157508173,0.0,0,0,3,5659.655669059918,0.5659655669059919,120,-308.967001953125,0,0,-7.17931,7.978513,3.106686,13.943364577550016,2.5299153861712855
1116,111.77046203613281,1089,4.717071773137962,0.7070547812864345,0.5748054563975526,0.9968152473546614,0.9968152473546614,5877,3,0.00019378470330218145,0.9969788857821942,5924,0.9968152473546614,0.0,0,0,3,5416.263308804487,0.5416263308804486,120,-330.61283203125,0,0,-7.17931,7.978513,3.106686,13.942668464779121,2.531880543602447
1120,112.1718978881836,1092,4.716991230509125,0.7066813536958507,0.5726375387972606,0.9973151916376198,0.9973151916376198,5676,3,0.00020240074602207705,0.9971510657738806,5725,0.9973151916376198,0.0,0,0,3,5195.075483414683,0.5195075483414683,120,-352.0608935546875,0,0,-7.17931,7.978513,3.106686,13.94279449964043,2.5340484612027394
1124,112.5711898803711,1096,4.717072959512626,0.7067155673091747,0.5699999032931544,0.9970720062116261,0.9970720062116261,5497,3,0.00021025632063995014,0.9972299728688243,5547,0.9970720062116261,0.0,0,0,3,5008.970230365716,0.5008970230365716,120,-356.6851708984375,0,0,-7.17931,7.978513,3.106686,13.942846388792757,2.5366860967068456
1128,112.97187805175781,1100,4.717048434987436,0.7070312598821471,0.5510841756807751,0.9960748265481523,0.9960748265481523,5293,3,0.00021792776031207098,0.9964110166072289,5363,0.9960748265481523,0.0,0,0,3,4833.589799488213,0.4833589799488213,120,-371.502880859375,0,0,-7.17931,7.978513,3.106686,13.94266081888834,2.5556018243192247
1132,113.37232208251953,1104,4.709703060443961,0.6947220353134458,0.529253856923723,0.998248886311713,0.998248886311713,5158,573,0.00026633932666348927,0.9977422340220843,5177,0.998248886311713,0.0,0,0,3,4496.992976683701,0.44969929766837013,120,-379.348994140625,0,0,-7.17931,7.978513,3.071779,13.942820459600581,2.542525143076277
1136,113.77183532714844,1108,4.691535659369151,0.6820328755360722,0.5090559124393024,0.9950113966253258,0.9950113966253258,4930,623,0.0003772092871863008,0.9983708332586227,4994,0.9950113966253258,0.0,0,0,3,3775.579370328127,0.3775579370328127,120,-399.232529296875,0,0,-7.17931,7.978513,3.01942,13.933972831725365,2.510364087560698
1140,114.17164611816406,1112,4.682191245764475,0.6766668216343147,0.5031225552457352,0.9947872779179825,0.9947872779179825,4781,671,0.0005745054967831771,0.9978210735134416,4832,0.9947872779179825,0.0,0,0,3,2776.8045275194877,0.27768045275194875,120,-439.728447265625,0,0,-7.17931,7.978513,2.984513,13.928825126900897,2.4813904447542647
1144,114.57262420654297,1116,4.698236031058167,0.6826599370708464,0.5534871642489194,0.9845215284686384,0.9845215284686384,9187,7,0.0001934707211048019,0.9986435132401053,9558,0.9845215284686384,0.0,0,0,3,6443.221950280579,0.6443221950280579,120,-36.577138671875,0,0,-7.17931,7.978513,2.932153,13.939353343529188,2.3786658357510806
1148,114.97244262695312,1120,4.716921227854142,0.6898573606954208,0.5696209303235411,0.9958460074921193,0.9958460074921193,8699,8,0.00036261496612831324,0.9989039679571696,9058,0.9958460074921193,0.0,0,0,3,3437.756885913263,0.3437756885913263,120,-61.563076171875,0,0,-7.17931,7.978513,2.897247,13.951516708047857,2.327626069676459
1152,115.3725814819336,1124,4.721180597585535,0.6903614230756343,0.5727846612092702,0.999589453383736,0.999589453383736,9450,17,0.00016411048232951666,0.999861712881006,9486,0.999589453383736,0.0,0,0,3,7327.924569398257,0.7327924569398256,120,-44.5400732421875,0,0,-7.17931,7.978513,2.86234,13.95488551982591,2.2895553387907297
1156,115.77407836914062,1128,4.720582543199111,0.6886608991049228,0.5689826524667795,0.9999843337990082,0.9999843337990082,9083,18,0.00026225994417149146,0.9999951065532205,9117,0.9999843337990082,0.0,0,0,3,4833.327709543287,0.4833327709543287,120,-77.162451171875,0,0,-7.17931,7.978513,2.80998,13.955263745003538,2.2409973475332206
1160,116.17359161376953,1132,4.71904175162308,0.6864632609191981,0.5563014741410723,0.9999973827450015,0.9999973827450015,8523,117,0.0004924400624110319,0.9999996819950787,8772,0.9999973827450015,0.0,0,0,3,2696.2386017111585,0.26962386017111584,120,-111.921044921875,0,0,-7.17931,7.978513,2.775074,13.955098129450056,2.2187725258589275
1164,116.57276916503906,1136,4.718650063003226,0.6855832742456,0.5549422504211652,0.9999951040227266,0.9999951040227266,9525,60,0.00017855443497946115,0.999995116480394,9526,0.9999951040227266,0.0,0,0,3,7055.023438965776,0.7055023438965776,120,-49.077109375,0,0,-7.17931,7.978513,2.722714,13.955224027066418,2.1677717495788347
1168,116.97361755371094,1140,4.7164260260506525,0.6835538197597282,0.5514167101577212,0.9999895145534977,0.9999895145534977,9190,60,0.0003145667183095227,0.9999895145535,9191,0.9999895145534977,0.0,0,0,3,4311.111263326917,0.43111112633269166,120,-86.05712890625,0,0,-7.17931,7.978513,2.687807,13.954388737700093,2.1363902898422786
1172,117.37432098388672,1144,4.715598280519876,0.6831029548572022,0.5684398671891067,0.9999791532647533,0.9999791532647533,8856,60,0.00042910916112822817,0.9999791532647533,8863,0.9999791532647533,0.0,0,0,3,3161.046070041164,0.3161046070041164,120,-117.6476953125,0,0,-7.17931,7.978513,2.687807,13.953918830520362,2.1193671328108934
1176,117.7742691040039,1148,4.71478925556614,0.6826620706818601,0.5809271977998284,0.9999930637173335,0.9999930637173335,9528,14,0.00012532031868012046,0.9999930637173335,9528,0.9999930637173335,0.0,0,0,3,8844.878759309484,0.8844878759309484,120,-47.36056640625,0,0,-7.17931,7.978513,2.687807,13.953459710197015,2.1068798022001713
1180,118.17489624023438,1152,4.715026350467401,0.6829707010156396,0.5902782392468118,0.9999995426364205,0.9999995426364205,9141,14,0.0001489845091932455,0.9999995426364205,9141,0.9999995426364205,0.0,0,0,3,7713.626067139144,0.7713626067139143,120,-85.726748046875,0,0,-7.17931,7.978513,2.687807,13.953500444487764,2.097528760753188
1184,118.57616424560547,1156,4.715625315752696,0.683423151804514,0.5982394702498894,0.999998927448868,0.999998927448868,8747,14,0.00017345046420229164,0.9999989274498455,8749,0.999998927448868,0.0,0,0,3,6759.440942343825,0.6759440942343825,120,-128.17353515625,0,0,-7.17931,7.978513,2.687807,13.953774473567558,2.08956752975011
1188,118.97534942626953,1160,4.716147382180635,0.683907628873829,0.605046410180761,0.9999456634744931,0.9999456634744931,8434,14,0.00019666202553642352,0.9999456612214342,8434,0.9999456634744931,0.0,0,0,3,6033.363984785458,0.6033363984785458,120,-162.6373876953125,0,0,-7.17931,7.978513,2.687807,13.953966240884293,2.0827605898192387
1192,119.37476348876953,1164,4.7172441343801985,0.6847272998473475,0.6106499128792938,0.9999974704340524,0.9999974704340524,8113,14,0.00022097681067054562,0.9999974704340384,8113,0.9999974704340524,0.0,0,0,3,5420.874237830451,0.5420874237830452,120,-195.0455078125,0,0,-7.17931,7.978513,2.687807,13.954472763669358,2.077157087120706
1196,119.77619934082031,1168,4.718451656958621,0.6856169906215582,0.6162967967176125,0.9999932865257773,0.9999932865257773,7822,14,0.00024667034095499047,0.9999932865257773,7822,0.9999932865257773,0.0,0,0,3,4897.9431467404465,0.48979431467404466,120,-227.2735205078125,0,0,-7.17931,7.978513,2.687807,13.95503725001846,2.0715102032823873
1200,120.17725372314453,1172,4.718637610298861,0.6857791420741395,0.621820175960204,0.9999997293950266,0.9999997293950266,7508,14,0.00027487630718608697,0.9999997293950267,7512,0.9999997293950266,0.0,0,0,3,4437.142954471092,0.44371429544710916,120,-261.3067529296875,0,0,-7.17931,7.978513,2.687807,13.955111051509213,2.065986824039796
1204,120.57695770263672,1176,4.719775103753557,0.6866576457546689,0.627433968931311,0.9999993854462333,0.9999993854462333,7201,14,0.00030473207848756974,0.9999993854462332,7205,0.9999993854462333,0.0,0,0,3,4041.1809484085375,0.40411809484085376,120,-289.7400146484375,0,0,-7.17931,7.978513,2.687807,13.955621835432705,2.0603730310686887
1208,120.97749328613281,1180,4.719641276776494,0.6866468675667732,0.6323461982568304,0.9999998492174111,0.9999998492174111,6929,14,0.00033542369838025424,0.9999998492174264,6966,0.9999998492174111,0.0,0,0,3,3699.8930604678676,0.36998930604678676,120,-307.211337890625,0,0,-7.17931,7.978513,2.687807,13.955513361407657,2.0554608017431697
1212,121.3770751953125,1184,4.720333481951323,0.6871025794615856,0.637326117222497,0.9999999468214665,0.9999999468214665,6696,14,0.0003663768835382704,0.9999999468214678,6732,0.9999999468214665,0.0,0,0,3,3416.2177868740787,0.3416217786874079,120,-324.154296875,0,0,-7.17931,7.978513,2.687807,13.955865466472611,2.050480882777503
1216,121.77729797363281,1188,4.721572533226185,0.688069570639727,0.6403935777490068,0.9998357589118794,0.9998357589118794,9525,1,0.00011115238720961364,0.9998357589118794,9525,0.9998357589118794,0.0,0,0,3,9355.963560990594,0.9355963560990594,120,-49.776767578125,0,0,-7.17931,7.978513,2.687807,13.956416820457552,2.047413422250993
1220,122.17748260498047,1192,4.7226249346508595,0.6889577183376256,0.643964041844971,0.9999394753535307,0.9999394753535307,9157,1,0.0001216922594035779,0.9999394753535306,9156,0.9999394753535307,0.0,0,0,3,8743.537903239978,0.8743537903239977,120,-86.2134130859375,0,0,-7.17931,7.978513,2.687807,13.956850339280507,2.043842958155029
1224,122.57868957519531,1196,4.723892070909743,0.6898435864918284,0.6469127728335009,0.9999820811731994,0.9999820811731994,8802,2,0.00013304177411727668,0.9999820811731994,8802,0.9999820811731994,0.0,0,0,3,8135.71729779446,0.813571729779446,120,-128.384375,0,0,-7.17931,7.978513,2.687807,13.957468300530707,2.0408942271664987
1228,122.9787368774414,1200,4.725116351441557,0.6907964633787589,0.6505033062467688,0.9999715429823226,0.9999715429823226,8443,2,0.00014537537050996285,0.9999715429823226,8442,0.9999715429823226,0.0,0,0,3,7537.792709766177,0.7537792709766177,120,-166.77470703125,0,0,-7.17931,7.978513,2.687807,13.958014868706755,2.037303693753231
1232,123.37850189208984,1204,4.726204897819435,0.6915881940543571,0.6534550659173352,0.9999762267079246,0.9999762267079246,8113,2,0.0001584755911848878,0.9999762267079246,8112,0.9999762267079246,0.0,0,0,3,6998.221710658117,0.6998221710658118,120,-199.880869140625,0,0,-7.17931,7.978513,2.687807,13.958529940853602,2.0343519340826646
1236,123.77898406982422,1208,4.727101879345112,0.6922433264339652,0.6561879904969167,0.999998604161567,0.999998604161567,7761,2,0.00017293965242186853,0.9999986041615672,7760,0.999998604161567,0.0,0,0,3,6483.382086683086,0.6483382086683086,120,-238.076806640625,0,0,-7.17931,7.978513,2.687807,13.958953026518087,2.0316190095030833
1240,124.17952728271484,1212,4.727664138737182,0.692594292789086,0.6582125160936668,0.9999924215942068,0.9999924215942068,7437,2,0.00018824289634436993,0.9999924215942068,7437,0.9999924215942068,0.0,0,0,3,6021.374291297701,0.6021374291297701,120,-266.7553759765625,0,0,-7.17931,7.978513,2.687807,13.959249426406924,2.029594483906333
1244,124.57970428466797,1216,4.728424571297859,0.6930896304191486,0.6607798053855313,0.9998911366972005,0.9998911366972005,7154,2,0.00020483599493939446,0.9998911366972005,7154,0.9998911366972005,0.0,0,0,3,5595.71966448745,0.5595719664487451,120,-291.5690283203125,0,0,-7.17931,7.978513,2.687807,13.95963954744237,2.0270271946144685
1248,124.97991943359375,1220,4.729220836170913,0.6936915451368959,0.6636701651893808,0.9999911169952019,0.9999911169952019,6851,2,0.00022284651113296726,0.9999911169952018,6849,0.9999911169952019,0.0,0,0,3,5188.230922096652,0.5188230922096652,120,-329.7318115234375,0,0,-7.17931,7.978513,2.687807,13.96000466709332,2.0241368348106192
1252,125.37959289550781,1224,4.730150635559809,0.6944911342645251,0.6660492604843263,0.9999930477102474,0.9999930477102474,6577,2,0.00024168098349563164,0.9999930477102473,6576,0.9999930477102474,0.0,0,0,3,4828.983221063902,0.4828983221063902,120,-353.263876953125,0,0,-7.17931,7.978513,2.687807,13.96038062412559,2.0217577395156736
1256,125.78011322021484,1228,4.730814272764537,0.6950751380053355,0.668268069992116,0.9999882742770901,0.9999882742770901,6317,2,0.00026236934444063317,0.9999654380776268,6317,0.9999882742770901,0.0,0,0,3,4493.202088910613,0.44932020889106133,120,-380.8698876953125,0,0,-7.17931,7.978513,2.687807,13.960642079869837,2.019538930007884
1260,126.18054962158203,1232,4.732672824513722,0.6965776932046017,0.6701543351989911,0.9999992985818223,0.9999992985818223,6055,2,0.0002842724884571368,0.9999992985818223,6068,0.9999992985818223,0.0,0,0,3,4179.3483630430455,0.41793483630430456,120,-415.6521875,0,0,-7.17931,7.978513,2.687807,13.961443930477367,2.017652664801009
1264,126.58110046386719,1236,4.732437679802338,0.6963640747731201,0.6726983522816025,0.9999937130025268,0.9999937130025268,5799,2,0.0003089365654215052,0.9999937130025267,5812,0.9999937130025268,0.0,0,0,3,3879.856747208846,0.38798567472088463,120,-444.3071630859375,0,0,-7.17931,7.978513,2.687807,13.961354724970619,2.0151086477183973
1268,126.98140716552734,1240,4.733079290610906,0.6969419960277212,0.6753295220708148,0.9999999980477221,0.9999999980477221,5574,2,0.0003350897038823879,0.9999999980477221,5575,0.9999999980477221,0.0,0,0,3,3610.5557097799065,0.3610555709779906,120,-468.1662353515625,0,0,-7.17931,7.978513,2.687807,13.96160072831734,2.012477477929185
1272,127.38114929199219,1244,4.733656901676853,0.6975327890298048,0.6768150840401422,0.9999999215617186,0.9999999215617186,5363,2,0.0003628447600638966,0.9999074605015655,5367,0.9999999215617186,0.0,0,0,3,3361.501832112679,0.3361501832112679,120,-487.954912109375,0,0,-7.17931,7.978513,2.687807,13.961785460068773,2.0109919159598575
1276,127.78137969970703,1248,4.734447993430718,0.6982699109778179,0.6786525915304338,0.99998806391496,0.99998806391496,9539,0,0.00010944065261856894,0.99998806391496,9539,0.99998806391496,0.0,0,0,3,9417.960584053091,0.9417960584053091,120,-51.14705078125,0,0,-7.17931,7.978513,2.687807,13.962076097819033,2.0091544084695663
